ticket_id,visitor_id,purchase_date,ticket_type,price,discount_pct,payment_method,valid_from,valid_until
2865,2172,2024-04-06 21:40:29.934421,Promo,47.04,18,Card,2024-04-25,2024-04-28
2866,1301,2025-08-31 10:09:47.413121,Day,103.7,0,Mobile,2025-09-26,2025-09-26
2867,2408,2024-09-12 03:53:43.771386,Promo,72.25,23,Cash,2024-09-29,2024-10-02
2868,623,2024-02-03 01:00:54.470887,Day,107.91,35,Cash,2024-02-13,2024-02-13
2869,1493,2024-05-03 05:56:11.313078,Promo,76.56,24,Cash,2024-05-17,2024-05-20
2870,2009,2024-02-13 22:40:06.829058,Multi-Day,151.41,35,Card,2024-02-13,2024-02-15
2871,1652,2024-04-10 18:00:08.954475,Season,440.11,30,Mobile,2024-04-30,2025-04-09
2872,1724,2024-10-27 20:32:26.366797,Promo,77.9,30,Card,2024-11-01,2024-11-04
2873,1920,2024-08-17 10:59:36.827760,Day,102.54,1,Card,2024-08-31,2024-08-31
2874,919,2025-03-10 08:43:21.675303,Season,412.62,18,Card,2025-04-04,2026-03-14
2875,1174,2024-12-10 01:39:52.232961,Day,87.53,11,Card,2024-12-14,2024-12-14
2876,2500,2024-06-30 01:04:22.973155,Multi-Day,199.4,9,Mobile,2024-06-30,2024-07-05
2877,1186,2025-03-30 11:38:31.262470,Season,476.33,30,Mobile,2025-04-05,2026-03-11
2878,120,2025-04-19 17:08:19.535935,Day,99.69,44,Card,2025-04-28,2025-04-28
2879,582,2025-10-31 00:04:23.070842,Promo,52.36,21,Card,2025-11-10,2025-11-13
2880,1948,2025-09-19 12:50:42.953623,Multi-Day,174.52,22,Cash,2025-09-21,2025-09-23
2881,2147,2024-05-25 04:13:16.100783,Multi-Day,154.51,22,Cash,2024-05-30,2024-06-02
2882,1191,2024-09-20 23:52:18.347510,Multi-Day,161.63,14,Mobile,2024-10-06,2024-10-13
2883,1687,2024-11-25 04:48:22.810608,Promo,48.75,25,Cash,2024-12-19,2024-12-22
2884,2000,2023-12-02 08:33:01.838303,Promo,61.06,2,Mobile,2023-12-26,2023-12-27
2885,401,2025-09-24 23:11:20.251986,Season,300.14,22,Mobile,2025-10-21,2026-09-18
2886,2413,2024-11-28 11:13:09.014128,Promo,76.72,19,Mobile,2024-12-19,2024-12-21
2887,1350,2025-11-09 14:58:29.338132,Season,340.29,44,Cash,2025-12-04,2026-08-22
2888,1657,2024-11-16 23:21:30.734974,Multi-Day,156.52,39,Cash,2024-11-30,2024-12-05
2889,621,2024-01-13 01:56:04.056273,Season,443.39,38,Mobile,2024-02-09,2024-09-10
2890,247,2023-12-28 13:19:04.300035,Day,116.75,7,Mobile,2024-01-05,2024-01-05
2891,2482,2025-07-03 17:31:34.462323,Multi-Day,192.21,17,Card,2025-07-08,2025-07-15
2892,1117,2024-09-16 01:22:33.936202,Multi-Day,166.18,40,Mobile,2024-10-04,2024-10-08
2893,624,2025-03-07 20:39:55.157547,Season,304.38,5,Mobile,2025-04-01,2025-12-09
2894,2369,2024-02-20 17:55:22.518987,Multi-Day,179.33,26,Card,2024-02-26,2024-02-28
2895,1840,2023-12-17 16:08:09.987728,Promo,76.69,35,Mobile,2023-12-30,2024-01-01
2896,2110,2024-10-02 17:45:59.820316,Day,110.97,14,Mobile,2024-10-07,2024-10-07
2897,300,2023-12-25 14:31:15.849347,Season,469.3,36,Mobile,2024-01-06,2024-10-08
2898,403,2023-12-21 22:37:50.792084,Season,472.13,4,Card,2024-01-20,2024-12-11
2899,1672,2024-10-22 23:59:50.295364,Multi-Day,198.03,38,Cash,2024-10-29,2024-10-31
2900,253,2024-04-23 10:31:47.060650,Promo,54.94,8,Mobile,2024-05-23,2024-05-24
2901,1758,2024-12-22 10:11:04.060928,Multi-Day,197.1,6,Card,2025-01-20,2025-01-26
2902,1393,2025-03-11 00:07:55.013096,Multi-Day,169.78,40,Mobile,2025-03-31,2025-04-06
2903,1965,2024-10-12 23:57:05.360324,Season,320.21,19,Card,2024-11-01,2025-06-27
2904,160,2025-05-12 05:57:08.919339,Multi-Day,165.09,9,Mobile,2025-06-10,2025-06-12
2905,205,2024-12-03 18:31:12.129859,Day,85.46,25,Card,2024-12-17,2024-12-17
2906,1162,2024-04-17 01:58:43.556087,Multi-Day,157.88,3,Cash,2024-04-23,2024-04-27
2907,1392,2023-12-03 13:25:55.075853,Multi-Day,197.43,37,Cash,2023-12-25,2023-12-28
2908,858,2024-05-29 10:37:15.211126,Season,458.37,23,Cash,2024-05-30,2025-03-08
2909,760,2025-08-01 00:57:38.352979,Multi-Day,198.03,13,Mobile,2025-08-20,2025-08-25
2910,1591,2024-08-08 05:25:47.757806,Promo,65.97,40,Card,2024-08-27,2024-08-29
2911,2116,2024-04-29 08:07:21.803897,Season,334.84,0,Mobile,2024-05-03,2024-11-21
2912,133,2025-10-04 11:28:39.773223,Multi-Day,198.44,16,Mobile,2025-11-03,2025-11-07
2913,1724,2024-07-22 15:37:18.182120,Day,107.74,44,Card,2024-07-27,2024-07-27
2914,430,2024-06-20 15:58:59.809674,Day,117.15,23,Mobile,2024-07-20,2024-07-20
2915,2356,2025-04-04 00:38:44.664392,Season,457.4,26,Card,2025-04-22,2025-11-18
2916,1198,2025-08-20 10:08:42.322835,Season,344.65,6,Card,2025-08-20,2026-08-18
2917,2460,2025-08-27 11:27:44.626961,Multi-Day,179.45,8,Cash,2025-09-12,2025-09-17
2918,97,2025-02-20 12:56:28.067420,Promo,47.01,42,Cash,2025-03-16,2025-03-18
2919,1707,2024-11-09 14:55:58.104214,Multi-Day,165.34,34,Cash,2024-12-05,2024-12-12
2920,1178,2024-12-05 01:44:52.795354,Day,107.54,11,Card,2024-12-20,2024-12-20
2921,1719,2025-02-16 06:24:54.024559,Promo,45.09,20,Cash,2025-02-19,2025-02-20
2922,1266,2024-04-11 20:57:54.667702,Promo,69.15,2,Card,2024-05-03,2024-05-04
2923,1328,2025-08-19 14:46:45.559006,Promo,77.95,14,Mobile,2025-08-25,2025-08-27
2924,1309,2025-01-03 06:41:35.674647,Multi-Day,197.43,20,Cash,2025-01-12,2025-01-19
2925,1051,2025-07-15 19:00:37.926796,Day,95.66,9,Card,2025-07-30,2025-07-30
2926,1384,2024-05-22 13:06:28.928806,Season,498.86,32,Card,2024-06-03,2025-01-02
2927,2250,2025-03-23 22:48:45.861418,Multi-Day,198.26,45,Card,2025-04-05,2025-04-08
2928,581,2024-09-05 11:17:55.075140,Season,306.48,5,Card,2024-09-24,2025-05-17
2929,2418,2025-11-14 14:24:24.109924,Promo,64.1,1,Cash,2025-12-10,2025-12-12
2930,533,2024-05-23 03:56:10.749369,Promo,76.84,28,Cash,2024-06-15,2024-06-18
2931,1176,2025-10-18 00:03:46.695705,Multi-Day,198.38,39,Cash,2025-10-24,2025-10-29
2932,1126,2024-10-03 06:09:01.053034,Day,88.84,32,Card,2024-10-08,2024-10-08
2933,899,2025-05-22 01:40:47.040354,Promo,62.62,3,Mobile,2025-06-04,2025-06-05
2934,1470,2024-07-20 12:05:29.531783,Season,487.34,3,Card,2024-07-20,2025-03-31
2935,1253,2025-02-23 10:44:18.430926,Season,328.13,28,Mobile,2025-03-03,2025-10-29
2936,770,2025-07-22 16:47:02.661950,Multi-Day,187.27,36,Cash,2025-08-10,2025-08-15
2937,834,2025-10-17 23:03:00.646825,Season,347.6,19,Card,2025-11-15,2026-07-16
2938,1905,2025-11-20 07:23:49.057036,Day,119.3,40,Card,2025-12-01,2025-12-01
2939,2284,2025-09-04 14:13:28.935063,Promo,46.72,22,Cash,2025-09-22,2025-09-25
2940,2210,2024-12-31 21:39:47.572891,Season,477.06,44,Card,2025-01-20,2025-11-13
2941,554,2025-03-20 20:40:53.188981,Season,317.75,17,Mobile,2025-03-22,2025-09-20
2942,1092,2025-09-13 12:42:53.411379,Promo,68.36,48,Mobile,2025-09-28,2025-09-29
2943,1197,2025-11-22 06:08:43.281247,Multi-Day,181.96,24,Mobile,2025-12-19,2025-12-23
2944,1661,2025-01-27 18:21:36.319690,Season,477.33,0,Card,2025-02-18,2025-11-26
2945,559,2023-12-13 06:53:05.597252,Multi-Day,172.33,14,Card,2024-01-03,2024-01-06
2946,261,2025-11-21 18:27:12.954852,Multi-Day,163.26,33,Mobile,2025-12-13,2025-12-18
2947,2265,2025-11-04 03:41:19.380698,Season,349.91,47,Card,2025-11-26,2026-09-10
2948,1841,2023-12-20 09:10:03.588307,Day,82.71,19,Mobile,2024-01-12,2024-01-12
2949,1148,2025-02-25 00:33:11.551132,Multi-Day,162.83,36,Cash,2025-03-16,2025-03-20
2950,805,2024-08-23 04:07:24.511051,Season,321.61,26,Mobile,2024-08-25,2025-03-17
2951,1186,2023-11-29 12:10:31.701296,Multi-Day,150.06,21,Cash,2023-12-16,2023-12-18
2952,2249,2025-04-29 11:15:45.046488,Promo,55.44,50,Cash,2025-04-30,2025-05-02
2953,2450,2024-08-01 15:54:12.501973,Day,109.3,4,Cash,2024-08-30,2024-08-30
2954,275,2024-09-29 19:51:25.193909,Day,118.76,33,Mobile,2024-10-06,2024-10-06
2955,206,2025-02-24 01:05:51.033856,Promo,75.38,38,Mobile,2025-03-11,2025-03-13
2956,1724,2024-01-04 06:45:50.492783,Promo,59.72,2,Card,2024-01-23,2024-01-26
2957,867,2025-05-21 08:21:30.061285,Multi-Day,168.94,16,Card,2025-06-20,2025-06-26
2958,93,2024-03-20 20:03:41.822581,Promo,61.84,23,Cash,2024-04-11,2024-04-14
2959,1066,2025-07-26 04:26:59.184541,Day,84.06,23,Mobile,2025-08-20,2025-08-20
2960,2427,2025-03-13 13:12:40.328608,Promo,59.18,2,Card,2025-03-14,2025-03-15
2961,1352,2025-09-12 00:29:53.652574,Season,472.81,44,Card,2025-09-20,2026-07-26
2962,2113,2025-02-10 22:44:22.289994,Season,430.19,6,Card,2025-03-01,2025-12-03
2963,365,2025-02-04 10:11:48.382842,Multi-Day,184.36,24,Mobile,2025-02-13,2025-02-18
2964,821,2025-02-22 04:31:43.629454,Day,86.51,2,Card,2025-03-15,2025-03-15
2965,1508,2024-08-30 00:01:12.222728,Season,314.74,14,Cash,2024-09-10,2025-04-11
2966,2030,2024-05-03 15:06:27.376673,Promo,73.83,28,Mobile,2024-06-02,2024-06-05
2967,1925,2025-10-26 03:47:22.202204,Season,358.98,49,Card,2025-10-27,2026-09-20
2968,1086,2025-07-18 05:45:36.831212,Season,363.74,28,Card,2025-07-23,2026-03-26
2969,1297,2024-03-25 08:18:52.132721,Multi-Day,197.58,9,Mobile,2024-03-30,2024-04-05
2970,2277,2024-05-23 07:08:46.447232,Promo,42.97,31,Card,2024-06-07,2024-06-09
2971,1044,2025-08-07 01:41:42.979797,Promo,46.8,22,Card,2025-09-04,2025-09-06
2972,3,2024-09-12 11:19:11.785114,Promo,55.02,38,Cash,2024-09-16,2024-09-17
2973,1754,2024-06-06 01:23:21.898311,Multi-Day,186.6,8,Mobile,2024-06-16,2024-06-23
2974,911,2023-11-28 03:33:22.700819,Promo,61.88,36,Card,2023-12-14,2023-12-16
2975,307,2024-05-22 12:31:50.100970,Promo,75.92,39,Mobile,2024-05-26,2024-05-28
2976,2480,2024-10-12 02:55:02.935994,Season,318.62,13,Mobile,2024-10-15,2025-07-02
2977,136,2025-03-08 22:43:14.249826,Season,418.81,3,Cash,2025-03-09,2025-10-07
2978,1933,2024-02-19 10:58:50.517599,Promo,64.55,19,Cash,2024-03-05,2024-03-07
2979,2241,2024-08-09 15:36:02.708060,Day,99.31,27,Mobile,2024-09-01,2024-09-01
2980,1609,2025-07-05 12:26:40.941071,Day,81.24,13,Cash,2025-07-16,2025-07-16
2981,1439,2025-08-01 03:48:36.439482,Promo,77.7,43,Cash,2025-08-30,2025-09-01
2982,873,2025-07-04 22:42:52.739188,Day,86.6,33,Card,2025-07-13,2025-07-13
2983,1142,2025-04-07 02:38:57.396070,Multi-Day,194.49,12,Cash,2025-05-05,2025-05-09
2984,666,2024-04-25 23:46:11.051899,Season,331.42,30,Cash,2024-05-14,2025-01-16
2985,209,2024-03-24 01:07:39.588969,Multi-Day,155.06,32,Card,2024-04-09,2024-04-13
2986,952,2024-02-19 13:21:20.458067,Season,341.11,38,Card,2024-03-03,2024-10-11
2987,1058,2025-08-19 06:12:10.452631,Day,87.6,27,Mobile,2025-08-29,2025-08-29
2988,649,2025-02-26 04:58:24.939874,Day,107.89,24,Cash,2025-03-21,2025-03-21
2989,1342,2024-08-12 14:47:05.330033,Promo,68.88,31,Card,2024-08-27,2024-08-28
2990,2168,2024-02-01 23:52:37.022749,Day,109.2,8,Cash,2024-02-18,2024-02-18
2991,627,2025-11-07 13:35:05.462680,Day,90.61,27,Mobile,2025-12-04,2025-12-04
2992,525,2024-07-21 00:59:05.359545,Promo,51.26,30,Cash,2024-08-19,2024-08-22
2993,1605,2023-12-11 20:29:14.346091,Promo,49.5,16,Cash,2023-12-31,2024-01-02
2994,1869,2024-02-27 06:09:13.791721,Season,309.93,22,Cash,2024-02-28,2024-10-13
2995,769,2024-01-22 00:31:03.884694,Day,102.87,12,Card,2024-01-26,2024-01-26
2996,2095,2025-10-17 09:07:46.303508,Season,467.97,9,Card,2025-10-18,2026-06-13
2997,772,2024-03-07 00:32:44.200964,Season,330.72,15,Mobile,2024-03-12,2024-09-17
2998,740,2023-12-24 06:09:32.187622,Multi-Day,168.04,5,Cash,2024-01-08,2024-01-12
2999,522,2025-11-22 09:33:32.214835,Day,97.1,47,Mobile,2025-11-27,2025-11-27
3000,1401,2025-08-10 10:56:25.144223,Day,91.78,10,Mobile,2025-09-01,2025-09-01
3001,2182,2025-10-07 02:15:54.461300,Multi-Day,183.1,2,Card,2025-10-21,2025-10-26
3002,248,2024-02-26 00:14:07.721042,Season,420.04,27,Cash,2024-02-29,2024-12-31
3003,1342,2025-09-19 01:15:48.160651,Day,87.99,40,Cash,2025-09-20,2025-09-20
3004,2484,2024-07-02 11:57:02.018160,Season,305.15,14,Mobile,2024-07-16,2025-04-13
3005,1859,2025-08-25 04:11:36.336215,Multi-Day,158.54,12,Cash,2025-09-16,2025-09-22
3006,686,2025-06-18 11:39:59.834066,Promo,51.67,41,Card,2025-07-03,2025-07-05
3007,586,2023-12-19 13:09:57.803518,Season,316.39,44,Mobile,2024-01-03,2024-07-29
3008,2399,2024-05-17 04:26:09.886730,Day,113.75,16,Mobile,2024-06-13,2024-06-13
3009,143,2025-11-01 05:21:37.747969,Promo,52.33,6,Card,2025-11-24,2025-11-25
3010,967,2025-09-19 18:23:40.343280,Season,379.49,27,Card,2025-09-22,2026-06-18
3011,718,2024-08-04 19:27:10.854871,Season,397.82,37,Card,2024-08-06,2025-03-26
3012,643,2024-12-17 04:49:26.725709,Promo,66.44,12,Card,2025-01-13,2025-01-15
3013,370,2025-04-26 05:39:35.164572,Promo,43.65,16,Card,2025-05-01,2025-05-02
3014,1110,2024-05-02 14:02:52.915313,Promo,61.77,14,Card,2024-05-25,2024-05-28
3015,787,2024-12-06 15:06:37.592952,Day,87.4,35,Mobile,2025-01-01,2025-01-01
3016,1484,2024-10-14 12:42:02.424060,Day,115.42,27,Cash,2024-10-22,2024-10-22
3017,950,2025-07-19 17:23:24.948053,Season,373.88,14,Cash,2025-08-06,2026-07-21
3018,1349,2025-02-05 19:14:49.502589,Season,389.16,45,Mobile,2025-02-23,2025-10-15
3019,522,2025-09-01 19:58:46.368738,Multi-Day,163.16,10,Cash,2025-09-19,2025-09-21
3020,1953,2025-01-27 05:54:20.304512,Day,98.6,30,Cash,2025-02-12,2025-02-12
3021,2445,2024-12-13 08:49:07.431550,Season,345.25,3,Mobile,2025-01-06,2025-11-28
3022,355,2025-05-25 04:22:23.397629,Promo,50.74,34,Cash,2025-05-30,2025-06-01
3023,947,2024-06-10 13:16:42.137528,Promo,42.47,33,Cash,2024-07-09,2024-07-10
3024,2336,2025-05-01 23:36:13.778283,Day,110.09,26,Mobile,2025-05-08,2025-05-08
3025,1483,2025-03-05 14:26:18.475806,Promo,66.7,9,Cash,2025-03-29,2025-03-31
3026,1648,2024-07-21 19:32:43.822848,Multi-Day,154.29,29,Card,2024-08-11,2024-08-13
3027,536,2024-12-13 23:23:10.788211,Season,368.76,44,Mobile,2025-01-10,2025-10-01
3028,1315,2024-02-10 10:24:27.406968,Season,408.29,19,Cash,2024-02-10,2024-10-19
3029,2216,2025-08-13 03:43:36.256458,Season,494.14,28,Cash,2025-09-03,2026-08-23
3030,950,2024-12-20 22:07:52.956459,Day,103.59,28,Card,2024-12-23,2024-12-23
3031,621,2024-11-14 14:15:19.886911,Promo,62.14,22,Mobile,2024-11-26,2024-11-28
3032,428,2025-08-14 06:44:05.957850,Multi-Day,192.04,49,Mobile,2025-09-01,2025-09-03
3033,1726,2024-04-10 21:20:34.412692,Day,112.74,20,Cash,2024-05-06,2024-05-06
3034,2403,2024-12-05 21:50:43.935043,Season,383.73,47,Card,2024-12-15,2025-07-22
3035,2244,2024-03-05 14:24:41.557323,Multi-Day,176.78,42,Card,2024-03-05,2024-03-07
3036,545,2025-10-06 00:17:18.256622,Season,473.38,9,Card,2025-10-20,2026-10-16
3037,824,2025-08-08 17:23:21.949330,Season,394.96,40,Card,2025-08-29,2026-06-27
3038,1003,2025-01-27 05:21:29.702860,Day,115.27,11,Card,2025-02-10,2025-02-10
3039,659,2025-08-20 11:50:22.706347,Season,395.25,29,Card,2025-09-09,2026-05-15
3040,2059,2024-02-05 16:19:42.474410,Multi-Day,153.95,50,Mobile,2024-02-24,2024-03-02
3041,2444,2024-08-02 09:43:29.696213,Season,480.56,32,Cash,2024-08-02,2025-04-23
3042,731,2025-08-22 12:00:27.780593,Promo,68.57,17,Cash,2025-08-23,2025-08-26
3043,1833,2024-08-18 08:15:57.385392,Season,400.42,13,Card,2024-09-06,2025-06-28
3044,409,2024-10-31 17:41:52.771685,Day,116.02,21,Mobile,2024-11-10,2024-11-10
3045,2410,2024-09-26 12:37:01.787131,Multi-Day,190.02,20,Mobile,2024-10-26,2024-11-02
3046,84,2024-12-15 03:24:54.986737,Day,107.1,0,Card,2025-01-07,2025-01-07
3047,2204,2024-12-13 17:48:43.586339,Promo,64.81,48,Cash,2025-01-11,2025-01-14
3048,707,2025-05-07 04:28:31.419516,Season,324.06,42,Card,2025-05-11,2025-12-31
3049,1962,2024-07-28 11:26:07.674342,Day,110.29,14,Mobile,2024-08-24,2024-08-24
3050,1448,2024-07-29 20:47:55.621468,Day,86.92,35,Card,2024-07-30,2024-07-30
3051,134,2023-12-25 17:50:27.282948,Day,119.37,46,Cash,2024-01-19,2024-01-19
3052,788,2024-01-03 22:55:28.237972,Day,118.89,21,Cash,2024-01-23,2024-01-23
3053,864,2024-12-04 12:14:41.639710,Promo,72.34,31,Mobile,2024-12-13,2024-12-15
3054,667,2025-01-18 16:28:43.939480,Promo,45.05,45,Card,2025-02-12,2025-02-13
3055,277,2025-05-10 04:32:30.113786,Season,384.67,32,Card,2025-06-02,2025-12-17
3056,1776,2025-08-09 01:06:02.040362,Season,497.66,40,Mobile,2025-08-26,2026-07-26
3057,882,2025-02-20 19:40:41.827835,Multi-Day,171.77,38,Card,2025-03-04,2025-03-06
3058,2061,2025-08-03 14:59:55.628155,Promo,79.89,22,Mobile,2025-08-15,2025-08-17
3059,2390,2024-06-03 21:57:39.170690,Day,105.09,42,Card,2024-06-08,2024-06-08
3060,2083,2024-11-26 02:52:09.202915,Day,113.36,1,Cash,2024-12-03,2024-12-03
3061,1238,2024-09-03 19:21:28.640432,Multi-Day,162.89,1,Mobile,2024-10-03,2024-10-08
3062,2453,2025-04-01 16:49:21.047536,Day,116.43,37,Card,2025-04-03,2025-04-03
3063,159,2024-07-29 23:11:17.761183,Multi-Day,195.71,50,Card,2024-07-29,2024-08-01
3064,1134,2025-07-19 17:26:06.706455,Season,313.4,28,Card,2025-07-24,2026-04-29
3065,1852,2025-06-04 05:03:38.543315,Promo,55.52,45,Mobile,2025-06-28,2025-06-30
3066,279,2024-12-03 22:10:18.501430,Multi-Day,169.87,2,Cash,2024-12-12,2024-12-19
3067,111,2024-06-18 11:00:51.108104,Day,93.05,38,Card,2024-07-12,2024-07-12
3068,2479,2025-05-18 14:22:31.377918,Multi-Day,163.81,6,Mobile,2025-06-17,2025-06-24
3069,542,2025-09-01 16:27:18.686134,Season,391.63,35,Card,2025-09-05,2026-04-03
3070,1139,2025-08-03 20:58:04.278329,Day,114.94,28,Cash,2025-08-12,2025-08-12
3071,360,2025-05-16 21:05:03.408933,Season,457.31,36,Cash,2025-05-31,2026-03-17
3072,2420,2024-12-02 09:46:11.547249,Season,424.61,48,Cash,2024-12-25,2025-09-10
3073,1239,2024-03-04 05:56:54.154368,Multi-Day,176.13,35,Mobile,2024-04-01,2024-04-08
3074,1757,2024-05-30 04:11:01.835801,Season,383.92,22,Card,2024-06-18,2025-01-17
3075,955,2024-09-18 01:43:15.502933,Day,96.58,44,Mobile,2024-09-29,2024-09-29
3076,2307,2024-06-24 20:25:03.444967,Season,329.64,15,Card,2024-07-15,2025-02-04
3077,2168,2024-05-17 01:09:51.269727,Season,417.59,47,Mobile,2024-06-12,2025-03-13
3078,976,2024-07-25 11:28:31.388835,Multi-Day,187.92,30,Card,2024-08-10,2024-08-13
3079,913,2024-10-14 15:24:39.988477,Season,487.93,33,Mobile,2024-10-29,2025-08-19
3080,1152,2025-08-07 18:59:50.077080,Promo,77.0,49,Card,2025-09-04,2025-09-06
3081,723,2025-02-02 15:09:06.225803,Multi-Day,178.13,0,Mobile,2025-02-17,2025-02-21
3082,1712,2024-08-15 09:52:25.147270,Multi-Day,155.05,17,Cash,2024-09-02,2024-09-08
3083,325,2025-06-20 00:19:14.997603,Day,91.44,39,Mobile,2025-07-03,2025-07-03
3084,1530,2025-02-06 18:34:19.224890,Day,101.43,42,Cash,2025-02-08,2025-02-08
3085,1550,2025-07-01 17:51:02.607535,Day,93.75,14,Cash,2025-07-25,2025-07-25
3086,1074,2025-10-07 17:35:59.933579,Day,96.44,47,Card,2025-10-20,2025-10-20
3087,1946,2024-08-20 15:14:11.938011,Promo,55.32,48,Cash,2024-09-14,2024-09-16
3088,1608,2024-07-25 15:04:06.716155,Multi-Day,174.28,16,Cash,2024-08-13,2024-08-16
3089,2117,2024-12-02 16:03:10.589580,Season,421.79,43,Card,2024-12-15,2025-11-21
3090,391,2025-08-13 17:25:12.580322,Day,81.5,9,Mobile,2025-08-26,2025-08-26
3091,2431,2024-11-30 11:40:03.282120,Day,91.02,19,Mobile,2024-12-02,2024-12-02
3092,16,2025-04-28 10:01:39.203779,Day,85.75,5,Cash,2025-04-29,2025-04-29
3093,846,2025-03-24 13:17:59.970110,Season,421.73,7,Mobile,2025-04-09,2026-01-01
3094,869,2024-10-16 20:16:07.094289,Day,107.75,44,Cash,2024-10-30,2024-10-30
3095,568,2025-06-14 06:05:09.328984,Season,307.76,33,Mobile,2025-07-05,2026-02-27
3096,2180,2024-07-01 19:37:58.782983,Multi-Day,194.48,31,Mobile,2024-07-21,2024-07-28
3097,2020,2025-06-08 04:13:54.032479,Multi-Day,166.57,50,Mobile,2025-06-30,2025-07-03
3098,2321,2024-10-20 18:41:20.360093,Multi-Day,161.88,41,Cash,2024-11-18,2024-11-23
3099,1647,2024-11-22 08:33:05.932100,Promo,69.83,3,Card,2024-12-08,2024-12-11
3100,357,2024-11-19 19:21:39.807080,Season,484.17,43,Mobile,2024-12-09,2025-10-19
3101,1657,2024-08-23 10:27:13.023138,Day,115.88,49,Mobile,2024-08-25,2024-08-25
3102,2281,2025-08-24 17:34:02.748811,Day,80.81,38,Mobile,2025-09-02,2025-09-02
3103,36,2024-08-21 20:29:42.562017,Day,112.7,19,Cash,2024-09-04,2024-09-04
3104,2461,2025-08-28 18:00:03.326806,Day,92.12,23,Card,2025-09-10,2025-09-10
3105,1028,2024-02-19 13:18:08.720181,Promo,51.21,23,Cash,2024-02-21,2024-02-23
3106,2092,2024-05-02 01:58:10.280009,Day,99.66,25,Mobile,2024-05-11,2024-05-11
3107,114,2024-10-17 09:14:42.945097,Promo,67.85,24,Cash,2024-10-21,2024-10-22
3108,1773,2025-08-08 09:55:37.463913,Season,319.64,35,Mobile,2025-08-29,2026-05-12
3109,2445,2025-05-16 13:29:26.838565,Multi-Day,193.45,6,Mobile,2025-06-11,2025-06-14
3110,1198,2025-07-10 17:31:55.020513,Day,85.38,9,Cash,2025-07-26,2025-07-26
3111,1279,2024-05-25 01:45:00.450647,Multi-Day,198.71,46,Mobile,2024-06-07,2024-06-11
3112,466,2025-02-02 23:28:50.857500,Season,388.62,11,Mobile,2025-02-20,2025-08-31
3113,1488,2025-02-17 06:10:09.219323,Season,465.16,0,Card,2025-03-06,2025-09-21
3114,847,2023-12-08 05:30:15.597605,Day,90.78,49,Cash,2024-01-06,2024-01-06
3115,502,2024-01-10 03:36:35.826642,Season,383.35,24,Cash,2024-01-11,2024-11-17
3116,441,2024-06-20 20:47:32.800052,Multi-Day,182.28,15,Mobile,2024-06-23,2024-06-29
3117,2117,2024-07-24 09:09:22.157205,Day,87.52,4,Mobile,2024-08-06,2024-08-06
3118,326,2024-08-17 15:46:08.492265,Promo,48.46,18,Cash,2024-08-30,2024-08-31
3119,1766,2025-11-12 14:07:56.722065,Day,112.96,3,Cash,2025-11-26,2025-11-26
3120,67,2024-12-29 09:58:39.158605,Multi-Day,187.05,5,Cash,2025-01-19,2025-01-26
3121,304,2024-07-09 11:50:49.712840,Day,110.38,25,Mobile,2024-07-27,2024-07-27
3122,972,2025-04-11 00:45:36.984427,Day,114.69,48,Card,2025-05-07,2025-05-07
3123,484,2024-09-24 12:28:17.583576,Multi-Day,191.05,38,Card,2024-10-02,2024-10-06
3124,929,2025-09-10 03:54:52.918420,Day,100.61,38,Mobile,2025-09-18,2025-09-18
3125,1441,2025-09-28 21:02:11.419104,Day,86.36,8,Mobile,2025-10-16,2025-10-16
3126,149,2025-08-03 23:30:37.705475,Multi-Day,165.56,44,Mobile,2025-08-05,2025-08-11
3127,2296,2024-02-10 19:57:10.556723,Season,401.36,13,Cash,2024-02-10,2024-09-06
3128,1125,2024-10-02 01:13:23.123280,Multi-Day,156.78,47,Mobile,2024-10-25,2024-11-01
3129,96,2024-04-17 23:00:28.094464,Day,114.05,8,Cash,2024-05-01,2024-05-01
3130,282,2025-01-10 06:09:50.213022,Promo,75.17,14,Card,2025-01-15,2025-01-16
3131,2370,2025-06-23 02:34:03.014384,Promo,41.16,36,Mobile,2025-07-19,2025-07-21
3132,529,2025-03-20 20:42:59.256601,Multi-Day,159.64,49,Mobile,2025-03-21,2025-03-23
3133,2311,2024-11-16 11:05:48.299339,Promo,73.32,19,Cash,2024-11-29,2024-12-02
3134,1643,2024-03-17 05:56:22.649637,Day,113.48,7,Cash,2024-03-26,2024-03-26
3135,580,2024-08-17 12:42:48.527779,Day,89.98,31,Cash,2024-08-27,2024-08-27
3136,1664,2024-05-05 03:03:31.376462,Multi-Day,172.82,46,Card,2024-05-23,2024-05-30
3137,2342,2025-09-13 23:53:21.507179,Day,116.72,20,Card,2025-09-27,2025-09-27
3138,1632,2025-10-04 19:03:26.935431,Season,440.93,40,Mobile,2025-10-28,2026-10-14
3139,2443,2025-06-14 15:52:50.529373,Day,90.96,18,Mobile,2025-06-28,2025-06-28
3140,810,2024-10-05 09:00:47.945842,Multi-Day,191.18,28,Cash,2024-10-24,2024-10-28
3141,693,2024-06-05 03:50:35.302763,Season,401.03,30,Card,2024-06-15,2025-01-28
3142,235,2025-05-14 19:02:08.231957,Season,427.08,5,Mobile,2025-05-20,2026-01-02
3143,952,2023-12-10 23:59:15.794621,Promo,44.95,3,Cash,2023-12-12,2023-12-15
3144,1855,2024-07-02 14:55:05.997883,Day,81.22,42,Cash,2024-07-21,2024-07-21
