order_id,visitor_id,employee_id,location_id,order_time,items_count,total_amount,payment_method
3767,1960,378,6,2025-06-16 14:07:24.155407,3,20.34,Mobile
3768,993,301,15,2025-09-25 11:33:12.155414,3,33.19,Mobile
3769,837,184,16,2025-10-31 21:10:13.155422,1,9.44,Mobile
3770,142,395,17,2025-04-13 20:30:38.155471,4,23.07,Mobile
3771,2073,384,6,2025-04-29 14:39:43.155486,4,18.04,Cash
3772,2480,100,3,2025-01-06 11:00:46.155494,1,21.75,Cash
3773,995,147,9,2025-01-28 11:14:43.155502,2,11.09,Cash
3774,25,146,11,2025-04-08 10:31:53.155510,2,12.29,Mobile
3775,1196,268,13,2025-10-31 17:32:00.155517,4,30.64,Cash
3776,1271,23,7,2025-03-22 14:07:39.155525,5,61.04,Mobile
3777,430,377,15,2025-05-05 09:30:24.155532,2,12.34,Mobile
3778,957,210,3,2025-11-10 11:01:19.155540,5,53.06,Mobile
3779,787,82,2,2024-12-24 17:23:45.155548,4,47.91,Cash
3780,539,296,10,2025-08-24 12:16:07.155556,2,23.65,Mobile
3781,2223,316,18,2025-08-10 20:43:55.155563,5,55.97,Card
3782,110,222,17,2025-03-22 14:48:49.155571,4,58.54,Mobile
3783,335,107,5,2025-01-22 14:02:57.155578,5,68.99,Card
3784,1360,54,8,2025-08-20 12:07:03.155586,4,57.63,Mobile
3785,2471,310,14,2025-01-09 20:34:35.155593,4,43.25,Mobile
3786,2039,215,16,2025-10-10 11:45:36.155600,6,65.91,Cash
3787,1342,213,4,2025-05-23 18:44:24.155608,3,24.62,Cash
3788,1626,195,7,2025-08-13 20:09:37.155615,3,16.9,Card
3789,2234,146,2,2025-08-08 11:58:42.155623,6,74.51,Mobile
3790,1918,221,12,2025-08-19 17:37:54.155631,4,71.11,Cash
3791,26,340,19,2025-08-23 19:21:27.155638,4,61.42,Mobile
3792,2183,382,12,2025-01-29 17:34:25.155646,4,30.16,Mobile
3793,1217,6,19,2025-07-02 12:40:18.155654,1,18.82,Cash
3794,1353,307,10,2024-12-29 20:17:48.155661,4,28.64,Cash
3795,1736,202,15,2025-05-08 20:10:15.155669,1,7.58,Card
3796,1239,37,7,2025-04-04 15:49:01.155677,6,46.62,Mobile
3797,311,207,20,2025-10-09 17:15:16.155685,2,40.78,Mobile
3798,2383,264,19,2025-08-01 16:34:57.155692,6,66.15,Mobile
3799,1554,127,1,2025-11-17 11:28:43.155700,5,66.35,Card
3800,950,240,14,2025-09-12 14:06:46.155708,4,20.26,Card
3801,1782,71,10,2025-09-10 17:48:24.155715,3,35.14,Card
3802,189,306,7,2025-02-12 12:50:09.155723,2,28.07,Mobile
3803,2412,228,8,2025-11-22 20:50:43.155731,3,47.08,Mobile
3804,1127,148,10,2025-09-04 14:19:19.155738,5,61.98,Card
3805,249,358,7,2025-08-18 11:07:45.155746,6,73.28,Cash
3806,1996,71,10,2025-04-22 18:01:37.155754,2,10.08,Card
3807,869,218,1,2025-10-25 14:37:42.155761,3,24.42,Card
3808,1913,257,12,2025-05-09 19:01:56.155769,2,41.17,Mobile
3809,1087,280,8,2025-05-06 17:42:59.155778,2,10.2,Card
3810,2091,181,18,2025-09-07 11:01:55.155786,6,70.78,Cash
3811,588,73,19,2024-12-04 13:21:36.155794,4,41.41,Card
3812,1506,74,5,2025-01-16 15:11:57.155801,6,43.76,Card
3813,808,248,6,2025-09-30 13:24:59.155809,3,21.24,Mobile
3814,386,323,12,2025-10-15 13:10:22.155817,3,33.28,Cash
3815,1269,214,16,2025-10-23 19:32:26.155824,3,20.72,Mobile
3816,897,45,14,2024-12-07 19:46:43.155832,2,31.91,Mobile
3817,1318,264,19,2025-02-21 14:54:56.155840,1,7.33,Card
3818,132,277,1,2025-08-13 12:38:44.155848,5,62.26,Cash
3819,1618,119,3,2024-12-09 14:50:34.155855,3,19.69,Card
3820,2443,55,5,2025-08-27 19:19:24.155863,2,14.96,Mobile
3821,2045,315,18,2025-05-11 14:31:57.155870,1,9.97,Card
3822,2493,302,10,2025-07-23 11:55:54.155878,4,29.37,Card
3823,1277,119,3,2025-02-15 09:42:57.155886,2,19.53,Cash
3824,1744,267,12,2025-09-27 18:44:03.155894,2,30.79,Mobile
3825,648,314,12,2025-04-15 13:01:53.155901,6,79.98,Cash
3826,645,182,12,2025-09-24 17:26:02.155909,3,22.34,Mobile
3827,2266,20,5,2025-07-25 10:19:19.155917,1,8.19,Mobile
3828,1123,215,2,2025-05-03 17:38:38.155925,3,19.81,Mobile
3829,578,342,13,2025-02-26 15:37:02.155932,1,16.72,Mobile
3830,44,19,19,2024-12-06 13:10:30.155940,6,50.74,Mobile
3831,1124,234,1,2025-09-03 14:33:42.155948,3,22.18,Cash
3832,2188,259,12,2025-10-16 10:09:04.155955,1,11.3,Cash
3833,2333,49,5,2025-07-05 14:21:26.155963,3,45.73,Cash
3834,2444,312,15,2025-04-25 18:30:42.155971,2,24.29,Cash
3835,2293,13,11,2025-04-04 11:35:01.155978,4,43.07,Cash
3836,1735,91,5,2025-05-17 11:16:22.155986,1,6.93,Cash
3837,1703,347,4,2025-02-23 13:09:32.155994,5,53.11,Mobile
3838,713,263,19,2025-06-06 12:20:34.156002,4,60.89,Cash
3839,1319,319,11,2025-01-26 12:43:08.156009,5,46.26,Cash
3840,1742,320,16,2025-09-12 13:35:16.156017,6,45.59,Card
3841,157,79,17,2025-01-25 19:26:25.156024,5,43.69,Cash
3842,140,130,3,2025-10-23 11:04:54.156032,1,11.68,Cash
3843,543,52,15,2025-11-08 17:43:46.156039,4,32.19,Cash
3844,754,124,10,2025-06-01 18:41:34.156047,3,32.25,Card
3845,2164,175,9,2025-05-28 12:23:57.156055,3,18.11,Cash
3846,1719,205,19,2025-03-28 14:25:51.156062,3,42.26,Mobile
3847,783,117,6,2025-10-23 14:56:30.156070,6,44.94,Cash
3848,2034,44,13,2025-08-22 20:54:33.156079,6,41.95,Card
3849,2192,311,17,2025-01-18 11:49:09.156087,3,46.67,Mobile
3850,403,277,7,2024-11-28 19:42:49.156095,5,48.77,Mobile
3851,698,304,6,2025-03-19 14:17:14.156103,1,25.9,Cash
3852,221,348,19,2025-03-01 14:54:32.156110,2,31.09,Mobile
3853,157,200,12,2025-11-05 14:16:13.156118,6,65.39,Cash
3854,824,356,5,2025-09-07 13:30:26.156126,3,46.19,Cash
3855,921,98,14,2025-03-10 18:00:49.156133,6,63.4,Cash
3856,1352,214,1,2025-01-05 18:03:54.156141,2,17.68,Mobile
3857,398,209,14,2025-10-31 11:56:31.156149,3,14.28,Mobile
3858,1554,361,12,2025-04-10 13:58:34.156156,6,76.49,Card
3859,1915,177,16,2025-10-29 20:09:31.156164,2,30.45,Card
3860,1847,242,10,2025-07-24 19:28:19.156172,5,59.25,Cash
3861,2407,270,12,2025-09-13 11:46:58.156179,6,76.74,Card
3862,1393,124,13,2025-06-04 17:27:36.156187,3,45.06,Card
3863,655,4,17,2025-10-01 14:00:36.156194,1,8.59,Cash
3864,2444,344,2,2025-10-11 16:05:46.156202,2,36.33,Cash
3865,1038,280,3,2025-08-31 20:38:02.156210,1,4.37,Card
3866,2362,120,17,2025-11-02 20:12:46.156217,2,10.31,Cash
3867,2151,360,3,2025-04-19 21:29:40.156225,4,50.32,Mobile
3868,1107,276,13,2025-01-25 14:44:34.156232,3,38.93,Cash
3869,2451,378,17,2025-02-01 17:43:05.156240,6,55.44,Card
3870,38,54,17,2025-07-15 13:21:38.156248,3,41.66,Mobile
3871,576,162,8,2025-03-10 17:49:44.156255,6,24.03,Mobile
3872,1583,23,11,2025-09-30 11:08:52.156263,5,76.28,Cash
3873,68,79,18,2025-03-09 18:47:54.156271,6,39.26,Cash
3874,474,72,1,2025-11-08 11:30:59.156278,2,19.09,Card
3875,1316,324,5,2025-07-07 18:51:16.156286,3,25.76,Mobile
3876,258,254,10,2025-10-29 11:25:28.156294,1,4.18,Mobile
3877,529,293,16,2025-03-02 11:14:39.156302,1,15.98,Card
3878,961,19,8,2025-08-15 15:45:35.156309,3,42.77,Card
3879,1012,286,16,2025-03-17 16:06:11.156317,2,17.35,Mobile
3880,2474,206,1,2025-09-11 14:36:08.156325,2,39.27,Card
3881,519,153,16,2025-09-05 11:29:58.156332,4,56.02,Mobile
3882,465,264,15,2025-05-18 18:51:46.156340,4,22.83,Mobile
3883,1986,372,6,2025-03-26 19:53:27.156347,2,25.56,Card
3884,1895,146,4,2025-11-04 11:11:39.156355,1,5.38,Mobile
3885,1507,13,19,2025-03-02 12:10:47.156363,1,10.87,Card
3886,1103,316,6,2024-12-18 11:54:19.156371,3,58.74,Card
3887,1334,345,9,2024-11-24 12:50:35.156378,6,42.08,Card
3888,203,26,2,2024-12-27 11:49:26.156386,1,9.87,Card
3889,2257,143,5,2025-06-05 14:39:36.156394,6,77.79,Cash
3890,1858,302,3,2025-10-22 14:55:19.156401,2,31.96,Card
3891,859,309,18,2025-08-11 20:06:51.156409,4,47.51,Cash
3892,1672,227,15,2024-12-20 18:41:06.156416,2,32.26,Cash
3893,5,299,13,2025-08-17 13:53:31.156432,6,76.42,Card
3894,1481,383,5,2025-07-14 12:27:09.156441,5,27.91,Mobile
3895,1034,392,1,2025-11-22 14:28:53.156450,5,45.12,Cash
3896,602,26,19,2025-10-08 12:52:17.156458,5,34.33,Mobile
3897,1775,250,11,2025-11-14 13:48:19.156465,5,71.77,Mobile
3898,1079,86,18,2025-03-16 13:15:21.156473,4,45.42,Cash
3899,631,92,7,2025-10-06 18:36:21.156485,3,25.06,Mobile
3900,1715,396,5,2025-03-18 13:48:59.156492,3,45.85,Cash
3901,30,107,4,2025-06-30 12:50:29.156500,1,19.26,Mobile
3902,2058,304,7,2025-05-10 12:59:04.156508,5,56.89,Card
3903,1389,6,8,2025-08-13 18:40:22.156516,6,76.63,Cash
3904,1650,63,6,2025-04-18 12:31:25.156523,5,34.59,Card
3905,556,265,2,2025-05-31 17:04:28.156531,6,27.71,Mobile
3906,139,9,2,2025-03-28 13:14:06.156538,1,8.62,Card
3907,558,106,6,2025-04-20 19:17:29.156546,2,18.53,Cash
3908,1069,47,19,2025-11-01 15:01:05.156553,6,57.33,Card
3909,505,240,12,2025-04-18 17:30:51.156561,5,43.35,Card
3910,1319,91,2,2025-07-11 17:54:44.156568,4,31.45,Card
3911,450,291,2,2025-05-13 09:23:18.156576,1,14.5,Card
3912,517,61,14,2024-12-28 12:21:45.156584,3,42.64,Card
3913,961,101,20,2025-07-07 14:15:02.156592,6,63.92,Mobile
3914,1408,206,18,2025-06-17 19:15:30.156599,4,24.54,Cash
3915,1455,294,20,2025-04-01 14:47:38.156607,6,36.68,Cash
3916,177,148,14,2024-12-30 20:52:36.156614,4,58.67,Cash
3917,90,23,9,2025-10-22 15:54:39.156622,5,38.71,Mobile
3918,2022,24,14,2025-04-21 12:09:53.156630,1,11.36,Card
3919,1289,232,2,2025-05-02 12:37:01.156637,3,29.43,Mobile
3920,55,203,9,2025-02-28 15:37:54.156645,6,67.02,Cash
3921,1855,10,11,2024-12-26 13:42:14.156653,3,26.88,Card
3922,580,245,16,2024-12-27 14:31:16.156661,2,13.29,Mobile
3923,2391,37,18,2025-11-03 14:44:20.156669,1,22.72,Card
3924,704,355,5,2025-08-28 21:34:54.156676,4,62.01,Cash
3925,1267,14,14,2025-07-09 19:56:03.156684,5,68.46,Card
3926,951,192,11,2025-08-03 14:13:09.156692,4,77.73,Mobile
3927,1053,254,5,2025-07-11 14:28:26.156700,6,50.83,Card
3928,1712,310,16,2025-03-13 14:13:20.156707,1,32.5,Card
3929,2215,143,1,2025-10-08 11:31:30.156715,2,17.0,Mobile
3930,945,135,15,2025-08-20 19:57:58.156722,3,51.13,Mobile
3931,1420,312,6,2025-04-06 20:32:34.156730,5,37.49,Cash
3932,1234,152,13,2025-04-29 17:45:57.156738,3,14.7,Mobile
3933,725,227,4,2025-05-11 20:06:46.156745,2,40.43,Mobile
3934,211,344,10,2025-08-18 13:14:49.156753,4,35.94,Card
3935,580,130,7,2025-08-22 20:26:31.156761,3,32.95,Cash
3936,2487,153,6,2025-03-27 11:10:30.156769,1,21.11,Mobile
3937,1786,280,1,2024-12-12 20:09:14.156777,1,9.93,Cash
3938,1428,336,15,2025-09-04 13:54:36.156784,2,26.39,Mobile
3939,1360,147,4,2025-01-03 16:21:43.156792,6,76.8,Cash
3940,1394,283,1,2025-04-17 12:36:22.156800,3,32.13,Mobile
3941,1110,258,14,2025-06-12 16:18:55.156808,6,77.19,Card
3942,819,160,14,2025-07-12 19:06:47.156815,4,36.34,Cash
3943,865,21,16,2025-01-09 19:38:11.156823,5,62.1,Card
3944,553,241,11,2025-10-17 14:46:03.156831,5,68.65,Mobile
3945,926,237,6,2025-01-23 13:54:22.156838,4,41.32,Mobile
3946,2067,131,14,2025-11-01 13:39:25.156846,3,31.75,Card
3947,77,171,7,2025-02-25 11:33:36.156854,5,57.9,Cash
3948,1266,399,14,2025-07-30 12:25:51.156862,2,15.91,Mobile
3949,487,21,18,2025-09-21 20:55:40.156870,5,64.23,Cash
3950,1949,264,4,2025-10-28 13:25:05.156877,5,54.67,Mobile
3951,1586,219,1,2025-04-17 18:13:48.156884,5,48.94,Mobile
3952,1554,75,15,2025-06-25 18:03:45.156892,2,32.21,Cash
3953,8,3,5,2025-05-09 15:01:01.156899,1,14.61,Card
3954,1149,396,13,2025-10-09 21:22:07.156915,2,19.76,Cash
3955,775,360,2,2025-05-05 20:11:34.156922,2,22.25,Mobile
3956,441,323,11,2025-02-07 19:24:20.156930,1,24.8,Mobile
3957,549,140,6,2025-03-07 09:37:32.156938,3,54.76,Cash
3958,2466,256,16,2025-08-02 15:41:19.156946,6,77.61,Cash
3959,2409,81,15,2025-10-08 14:01:51.156954,4,53.41,Mobile
3960,2250,38,6,2025-03-27 15:23:25.156961,2,3.85,Cash
3961,2083,372,13,2025-03-23 17:49:22.156969,2,28.9,Cash
3962,1157,77,19,2025-04-04 20:05:18.156977,6,52.22,Cash
3963,346,36,13,2025-05-25 17:04:52.156984,6,32.18,Card
3964,1164,31,18,2025-07-10 18:07:41.156992,4,51.7,Card
3965,2407,340,5,2025-10-27 21:01:40.156999,6,38.25,Cash
3966,2170,179,19,2025-06-12 18:53:01.157007,2,7.19,Mobile
3967,1087,112,4,2025-07-02 17:46:18.157015,4,31.56,Mobile
3968,876,162,9,2025-07-14 12:50:59.157022,6,67.97,Cash
3969,1241,231,5,2025-04-02 14:21:03.157030,5,70.33,Cash
3970,751,342,4,2025-02-14 20:30:59.157037,2,45.89,Card
3971,1386,39,10,2025-01-04 19:20:32.157045,5,46.79,Cash
3972,1929,398,8,2025-04-22 19:41:53.157053,2,10.27,Card
3973,2305,387,11,2025-01-28 14:59:54.157060,5,40.29,Card
3974,2104,336,6,2025-03-21 09:25:12.157069,6,58.62,Cash
3975,295,65,13,2025-02-22 19:37:26.157076,1,17.16,Mobile
3976,2302,240,1,2025-01-09 11:38:02.157084,1,12.71,Card
3977,1495,181,13,2025-10-26 14:43:40.157092,4,34.14,Cash
3978,485,369,14,2025-02-11 13:09:33.157100,2,37.83,Cash
3979,1223,201,2,2025-09-09 19:14:37.157108,2,42.58,Mobile
3980,574,113,8,2025-09-22 14:56:49.157115,6,71.82,Card
3981,2190,132,14,2025-02-21 20:32:40.157125,5,74.86,Card
3982,785,324,8,2025-03-06 18:08:30.157133,4,15.86,Cash
3983,563,156,4,2025-05-05 20:40:15.157140,2,22.69,Card
3984,1158,389,8,2025-06-08 19:25:54.157148,4,68.2,Card
3985,1295,195,8,2025-02-05 13:20:50.157156,2,25.35,Cash
3986,108,190,13,2025-06-09 18:41:50.157164,3,46.91,Card
3987,2112,394,13,2025-06-13 13:50:44.157171,2,22.86,Mobile
3988,1831,322,10,2025-03-03 21:21:43.157179,1,14.13,Card
3989,1446,316,9,2025-07-26 20:25:20.157187,2,4.69,Mobile
3990,511,19,6,2025-01-03 14:35:09.157195,4,37.71,Mobile
3991,40,276,2,2025-07-16 14:16:06.157202,4,37.22,Card
3992,1395,65,1,2025-05-27 18:35:13.157210,6,61.39,Card
3993,2462,236,6,2025-01-29 19:03:21.157218,6,72.5,Mobile
3994,672,21,18,2025-05-20 12:28:46.157225,3,27.26,Mobile
3995,320,271,1,2025-03-07 12:57:20.157233,1,22.44,Cash
3996,295,383,10,2025-02-06 20:47:06.157241,5,55.76,Cash
3997,1755,358,9,2025-04-21 18:18:31.157248,2,20.19,Mobile
3998,2049,16,9,2025-07-09 11:23:30.157256,2,22.43,Cash
3999,1714,335,13,2025-03-01 17:09:48.157264,5,57.56,Card
4000,1044,18,10,2025-01-12 11:18:39.157272,3,27.78,Mobile
4001,1503,4,7,2025-04-27 11:24:37.157280,6,60.82,Cash
4002,1517,65,13,2025-05-12 12:53:11.157288,3,22.7,Cash
4003,1283,373,1,2025-08-17 17:00:21.157295,2,39.53,Mobile
4004,242,281,6,2025-11-01 14:14:20.157303,1,26.93,Card
4005,1785,131,12,2025-11-16 18:33:48.157311,2,16.17,Card
4006,146,227,15,2024-12-09 20:48:13.157318,4,51.75,Card
4007,908,341,9,2025-01-06 17:46:25.157326,5,73.69,Card
4008,2323,108,11,2025-03-11 18:07:04.157334,1,7.23,Card
4009,1516,385,3,2025-01-12 14:54:41.157342,1,9.2,Mobile
4010,179,388,11,2025-05-27 18:12:28.157349,3,15.95,Cash
4011,931,29,5,2024-11-29 15:15:32.157357,4,57.47,Cash
4012,1722,335,17,2025-02-14 19:34:22.157365,3,35.28,Cash
4013,1609,206,20,2025-07-24 20:38:44.157372,2,18.95,Card
4014,474,125,2,2025-07-26 14:41:27.157380,6,70.36,Cash
4015,1859,75,10,2024-12-24 13:39:08.157388,4,27.92,Mobile
4016,1156,299,12,2025-03-27 19:29:34.157396,2,21.66,Card
4017,778,199,19,2025-08-25 19:35:04.157403,2,25.06,Card
4018,2266,174,20,2025-07-25 13:15:19.157411,2,27.88,Cash
4019,302,107,7,2025-09-18 13:51:19.157419,3,30.16,Mobile
4020,1750,210,16,2025-01-13 12:46:38.157434,6,66.8,Card
4021,429,115,14,2025-04-06 15:33:16.157442,3,21.74,Cash
4022,2090,327,8,2024-12-16 17:16:39.157450,5,42.74,Card
4023,489,265,4,2025-11-11 11:24:43.157458,4,28.58,Cash
4024,2246,278,7,2025-11-03 12:09:46.157466,6,37.5,Mobile
4025,779,147,13,2025-08-22 15:37:35.157473,1,18.62,Cash
4026,554,374,16,2025-01-14 12:44:53.157485,6,36.48,Cash
4027,1687,10,10,2025-06-20 19:09:20.157494,3,25.63,Card
4028,825,144,11,2025-08-22 11:40:56.157501,6,78.91,Mobile
4029,245,289,11,2025-05-25 19:19:47.157509,3,27.4,Cash
4030,1849,373,2,2025-05-13 14:14:41.157517,6,48.77,Cash
4031,763,390,20,2025-11-24 14:34:19.157525,4,56.15,Mobile
4032,1307,329,18,2024-12-14 17:28:45.157533,2,17.77,Cash
4033,217,356,7,2025-04-07 14:05:23.157540,5,52.34,Card
4034,819,400,9,2025-08-30 15:24:11.157548,4,61.13,Mobile
4035,1349,227,11,2025-02-17 13:22:14.157556,2,21.1,Card
4036,1440,99,6,2025-11-01 12:26:30.157564,2,48.38,Mobile
4037,215,11,9,2025-08-17 09:19:56.157571,3,25.1,Card
4038,926,284,6,2025-04-08 20:51:34.157579,2,23.82,Card
4039,239,237,15,2024-12-27 11:05:32.157586,1,4.49,Card
4040,1914,187,5,2025-08-10 17:18:47.157594,2,39.92,Card
4041,212,214,16,2025-07-04 11:06:03.157601,5,40.97,Card
4042,194,312,4,2025-08-14 18:03:11.157609,3,27.53,Cash
4043,1867,128,8,2025-08-25 14:21:38.157617,5,72.0,Cash
4044,2448,24,5,2025-10-27 10:54:33.157624,4,62.39,Mobile
4045,562,186,15,2025-02-13 16:54:08.157632,4,79.38,Cash
4046,667,258,20,2025-09-21 18:41:14.157640,3,41.75,Cash
4047,1087,350,8,2025-10-31 19:30:37.157647,4,50.91,Card
4048,2472,42,13,2025-02-17 12:24:26.157655,4,37.85,Card
4049,812,178,4,2025-10-14 12:07:40.157663,5,42.06,Card
4050,2253,303,7,2025-02-25 17:36:44.157671,3,41.54,Card
4051,2132,102,5,2025-08-18 17:47:56.157678,3,47.31,Cash
4052,754,88,7,2024-12-12 18:20:29.157686,1,20.94,Card
4053,2162,52,2,2024-12-26 13:19:21.157693,2,42.03,Cash
4054,1792,102,3,2025-01-06 14:23:34.157701,5,25.1,Cash
4055,678,82,17,2025-08-01 12:03:45.157709,2,27.69,Mobile
4056,917,337,11,2025-08-15 19:29:35.157716,4,55.41,Mobile
4057,1188,239,2,2025-02-16 18:27:54.157724,4,17.61,Cash
4058,1071,221,16,2024-11-29 12:15:00.157732,3,34.29,Cash
4059,1141,305,18,2025-10-05 13:19:18.157739,1,11.24,Card
4060,1617,15,19,2025-09-27 13:59:35.157747,6,37.38,Card
4061,612,55,18,2025-04-25 11:27:14.157755,3,48.26,Mobile
4062,613,74,15,2025-04-04 15:04:46.157765,4,69.28,Card
4063,1472,335,2,2025-07-12 11:24:20.157773,1,27.0,Cash
4064,1500,145,10,2025-01-31 14:53:00.157783,3,62.15,Cash
4065,2012,148,4,2025-10-23 12:03:21.157790,1,18.08,Cash
4066,45,79,3,2025-04-03 17:14:36.157811,6,75.15,Cash
4067,664,124,3,2025-10-11 21:46:20.157818,6,57.12,Mobile
4068,2320,147,8,2025-05-09 20:19:41.157826,1,2.17,Card
4069,536,340,9,2025-02-18 16:56:21.157833,4,27.79,Card
4070,1721,396,16,2025-03-04 13:53:48.157841,3,32.64,Card
4071,1414,80,18,2025-10-08 18:18:43.157848,6,51.12,Cash
4072,665,290,17,2025-11-14 21:20:31.157855,5,55.15,Card
4073,860,55,10,2025-11-21 11:18:21.157862,1,2.82,Mobile
4074,531,172,6,2025-02-13 20:31:49.157870,1,4.6,Cash
4075,439,169,20,2025-09-22 09:41:22.157877,4,50.78,Mobile
4076,203,292,12,2025-01-15 15:06:53.157885,1,16.44,Cash
4077,503,350,7,2025-02-20 09:07:23.157892,3,44.01,Cash
4078,194,148,12,2024-12-20 14:12:18.157900,5,41.88,Card
4079,116,25,7,2025-10-05 12:22:03.157907,5,60.02,Card
4080,1125,373,19,2024-12-13 12:30:53.157915,6,73.02,Mobile
4081,712,122,18,2024-12-31 17:56:46.157922,2,17.3,Mobile
4082,454,143,5,2025-03-29 13:58:51.157930,2,29.32,Cash
4083,1820,193,14,2025-04-16 14:47:33.157937,1,24.17,Cash
4084,966,102,11,2025-01-18 11:00:03.157945,4,34.45,Card
4085,452,165,1,2025-08-17 09:24:25.157953,1,14.6,Cash
4086,2390,286,10,2025-07-30 20:51:43.157960,5,54.77,Cash
4087,1977,227,10,2025-03-31 19:08:50.157985,4,51.52,Cash
4088,1515,340,2,2025-09-07 21:35:03.157993,6,40.97,Cash
4089,274,60,3,2025-06-25 11:17:53.158001,6,53.23,Card
4090,1993,68,1,2025-09-25 11:48:59.158008,6,67.28,Cash
4091,1551,370,9,2025-03-20 18:21:12.158016,5,57.13,Card
4092,1139,98,10,2025-07-01 18:25:33.158024,6,77.04,Mobile
4093,1786,164,11,2025-08-01 13:41:09.158032,2,24.13,Cash
4094,731,94,11,2025-04-10 14:16:56.158039,1,23.29,Cash
4095,1949,3,5,2025-03-01 14:12:56.158047,5,52.17,Card
4096,2083,17,5,2025-08-05 13:17:49.158055,4,42.59,Cash
4097,346,140,13,2025-03-09 09:50:00.158062,5,69.14,Card
4098,1752,337,20,2025-11-14 18:01:36.158070,5,78.15,Card
4099,1646,274,13,2025-08-11 19:43:42.158078,5,49.87,Mobile
4100,2341,261,8,2024-12-27 17:29:12.158086,5,38.15,Cash
4101,279,123,3,2025-08-10 13:03:42.158093,5,52.58,Mobile
4102,940,267,7,2025-05-04 12:40:14.158101,3,32.76,Cash
4103,1845,5,13,2025-02-04 19:14:17.158109,4,46.93,Cash
4104,122,198,4,2025-10-02 17:46:55.158117,2,13.9,Mobile
4105,762,344,19,2025-05-26 20:46:59.158125,3,18.95,Card
4106,2006,162,4,2025-06-01 17:59:21.158132,5,36.93,Card
4107,1492,97,14,2025-08-12 20:42:48.158140,1,10.83,Card
4108,2401,229,2,2024-12-26 21:03:01.158147,1,15.13,Mobile
4109,2296,11,17,2025-08-27 11:03:42.158155,6,40.36,Card
4110,670,294,18,2025-04-13 20:42:42.158163,2,46.65,Mobile
4111,1109,273,17,2025-04-17 18:02:48.158170,3,49.17,Mobile
4112,560,222,7,2025-06-30 20:54:51.158178,3,25.53,Mobile
4113,301,100,19,2025-05-07 11:57:52.158186,2,14.43,Mobile
4114,2162,370,18,2025-11-18 12:25:38.158193,3,53.71,Cash
4115,253,130,12,2025-01-21 14:30:45.158201,2,12.72,Cash
4116,1707,369,7,2025-05-31 11:59:41.158209,4,45.59,Mobile
4117,190,175,7,2025-08-25 18:06:46.158216,2,19.36,Cash
4118,509,397,3,2024-11-27 11:08:33.158224,4,64.75,Cash
4119,1804,226,9,2025-10-29 14:11:43.158233,6,78.42,Card
4120,1799,125,16,2025-05-02 11:05:46.158240,3,42.54,Mobile
4121,1673,354,19,2025-10-01 19:08:32.158247,6,62.49,Cash
4122,710,168,3,2025-01-12 16:36:41.158255,4,45.74,Mobile
4123,723,305,17,2024-12-09 11:34:05.158263,2,20.23,Cash
4124,2237,80,6,2024-12-13 18:22:02.158271,1,21.61,Cash
4125,1777,378,7,2025-03-30 19:06:50.158278,5,72.05,Card
4126,879,359,12,2025-07-20 17:20:32.158287,2,12.86,Mobile
4127,1870,398,16,2024-11-28 14:01:43.158295,5,33.34,Mobile
4128,2354,172,13,2025-10-28 20:27:59.158302,4,49.51,Cash
4129,531,322,4,2025-02-03 11:44:55.158310,1,21.04,Mobile
4130,429,396,4,2025-01-30 20:02:29.158318,2,30.13,Cash
4131,2039,78,11,2025-09-05 16:58:57.158326,4,15.9,Mobile
4132,843,318,3,2025-02-18 18:46:00.158333,3,41.53,Card
4133,1651,140,7,2024-12-29 18:55:09.158342,3,41.54,Cash
4134,1505,224,8,2025-06-03 18:18:26.158349,2,35.67,Mobile
4135,2197,317,4,2025-08-15 19:19:27.158357,3,48.08,Cash
4136,312,336,5,2025-02-04 17:54:12.158365,3,35.57,Cash
4137,1016,20,6,2025-07-06 17:39:36.158373,4,31.47,Card
4138,696,39,15,2025-01-18 14:22:18.158380,6,29.03,Mobile
4139,211,21,5,2025-01-28 18:55:11.158388,5,48.01,Cash
4140,2354,271,17,2025-02-10 21:09:05.158396,4,37.0,Card
4141,605,364,10,2025-04-18 11:08:56.158403,6,69.17,Mobile
4142,1544,83,3,2024-11-30 13:01:11.158411,6,74.12,Cash
4143,2080,122,16,2025-02-17 18:29:12.158419,4,28.32,Mobile
4144,2160,349,7,2025-04-21 21:40:53.158427,1,30.35,Card
4145,1591,17,10,2025-04-05 18:14:08.158435,1,6.78,Mobile
4146,1058,165,4,2025-07-09 15:24:35.158442,2,20.03,Card
4147,917,133,7,2025-01-27 16:24:44.158450,1,20.11,Card
4148,2459,307,3,2025-10-18 15:05:29.158467,5,69.75,Mobile
4149,1074,195,14,2025-07-31 19:21:16.158479,2,17.37,Mobile
4150,2421,393,3,2025-10-27 12:20:27.158487,3,25.73,Card
4151,2239,11,13,2025-03-06 17:45:08.158495,3,32.17,Cash
4152,698,303,14,2025-01-13 11:37:45.158503,4,57.75,Mobile
4153,255,144,9,2025-08-14 14:05:05.158511,4,42.56,Card
4154,592,6,9,2024-12-12 09:56:05.158518,2,46.95,Mobile
4155,2125,149,11,2025-09-11 21:56:22.158526,2,35.71,Card
4156,263,224,12,2025-05-22 09:07:30.158533,6,66.45,Card
4157,1625,232,11,2025-01-05 11:08:20.158541,6,67.81,Mobile
4158,2128,87,3,2025-04-19 17:04:33.158549,4,13.13,Card
